_time,event.action,event.category{},event.code,event.created,event.provider,host,host.architecture,host.hostname,host.name,index,process.args{},process.command_line,process.entity_id,process.executable,process.hash.md5,process.hash.sha1,process.hash.sha256,process.name,process.parent.args{},process.parent.command_line,process.parent.entity_id,process.parent.executable,process.parent.name,process.parent.pid,process.pe.company,process.pe.description,process.pe.file_version,process.pe.imphash,process.pe.original_file_name,process.pe.product,process.pid,process.thread.id,process.working_directory,rule.name,user.domain,user.id,user.name,winlog.event_data.LogonId
2022-02-19T20:17:58.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:17:57.970Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe
/noconfig
/fullpaths
@C:\Users\pat.risus\AppData\Local\Temp\3\iqhp1m5s.cmdline","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\pat.risus\AppData\Local\Temp\3\iqhp1m5s.cmdline""",{B59E2A9A-5075-6211-FF03-000000001202},C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,23ee3d381cfe3b9f6229483e2ce2f9e1,93cf877f5627e55ec076a656e935042fac39950e,4240a12e0b246c9d69af1f697488fe7da1b497df20f4a6f95135b4d5fe180a57,csc.exe,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-5073-6211-F003-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,7000,Microsoft Corporation,Visual C# Command Line Compiler,4.8.3761.0 built by: NET48REL1,ee1e569ad02aa1f7aeca80ac0601d80d,csc.exe,Microsoft® .NET Framework,8640,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:17:58.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:17:57.544Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-5072-6211-E803-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,097ce5761c89434367598b34fe32893b,044a0cf1f6bc478a7172bf207eef1e201a18ba02,ba4038fd20e474c047be8aad5bfacdb1bfc1ddbe12f803f473b7918d8d819436,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",{B59E2A9A-4F1B-6211-8A01-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,6784,Microsoft Corporation,Windows PowerShell,10.0.14393.206 (rs1_release.160915-0644),caee994f79d85e47c06e5fa9cdeae453,PowerShell.EXE,Microsoft® Windows® Operating System,6968,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:17:58.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:17:57.544Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe
/noconfig
/fullpaths
@C:\Users\pat.risus\AppData\Local\Temp\3\vefcn0p1.cmdline","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\pat.risus\AppData\Local\Temp\3\vefcn0p1.cmdline""",{B59E2A9A-5072-6211-E603-000000001202},C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,23ee3d381cfe3b9f6229483e2ce2f9e1,93cf877f5627e55ec076a656e935042fac39950e,4240a12e0b246c9d69af1f697488fe7da1b497df20f4a6f95135b4d5fe180a57,csc.exe,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-506C-6211-BA03-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,7544,Microsoft Corporation,Visual C# Command Line Compiler,4.8.3761.0 built by: NET48REL1,ee1e569ad02aa1f7aeca80ac0601d80d,csc.exe,Microsoft® .NET Framework,4880,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:17:55.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:17:55.285Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-5072-6211-E303-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,097ce5761c89434367598b34fe32893b,044a0cf1f6bc478a7172bf207eef1e201a18ba02,ba4038fd20e474c047be8aad5bfacdb1bfc1ddbe12f803f473b7918d8d819436,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",{B59E2A9A-4F1B-6211-8A01-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,6784,Microsoft Corporation,Windows PowerShell,10.0.14393.206 (rs1_release.160915-0644),caee994f79d85e47c06e5fa9cdeae453,PowerShell.EXE,Microsoft® Windows® Operating System,7820,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:17:55.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:17:55.285Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe
/noconfig
/fullpaths
@C:\Users\pat.risus\AppData\Local\Temp\3\g4ftl1cz.cmdline","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\pat.risus\AppData\Local\Temp\3\g4ftl1cz.cmdline""",{B59E2A9A-5072-6211-E203-000000001202},C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,23ee3d381cfe3b9f6229483e2ce2f9e1,93cf877f5627e55ec076a656e935042fac39950e,4240a12e0b246c9d69af1f697488fe7da1b497df20f4a6f95135b4d5fe180a57,csc.exe,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-506C-6211-B603-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,7796,Microsoft Corporation,Visual C# Command Line Compiler,4.8.3761.0 built by: NET48REL1,ee1e569ad02aa1f7aeca80ac0601d80d,csc.exe,Microsoft® .NET Framework,9204,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:17:55.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:17:55.283Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe
/noconfig
/fullpaths
@C:\Users\pat.risus\AppData\Local\Temp\3\z5r3spil.cmdline","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\pat.risus\AppData\Local\Temp\3\z5r3spil.cmdline""",{B59E2A9A-5071-6211-E003-000000001202},C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,23ee3d381cfe3b9f6229483e2ce2f9e1,93cf877f5627e55ec076a656e935042fac39950e,4240a12e0b246c9d69af1f697488fe7da1b497df20f4a6f95135b4d5fe180a57,csc.exe,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-506B-6211-B203-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,5640,Microsoft Corporation,Visual C# Command Line Compiler,4.8.3761.0 built by: NET48REL1,ee1e569ad02aa1f7aeca80ac0601d80d,csc.exe,Microsoft® .NET Framework,5448,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:17:55.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:17:55.283Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-5071-6211-DE03-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,097ce5761c89434367598b34fe32893b,044a0cf1f6bc478a7172bf207eef1e201a18ba02,ba4038fd20e474c047be8aad5bfacdb1bfc1ddbe12f803f473b7918d8d819436,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",{B59E2A9A-4F1B-6211-8A01-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,6784,Microsoft Corporation,Windows PowerShell,10.0.14393.206 (rs1_release.160915-0644),caee994f79d85e47c06e5fa9cdeae453,PowerShell.EXE,Microsoft® Windows® Operating System,6388,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:17:54.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:17:54.120Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe
/noconfig
/fullpaths
@C:\Users\pat.risus\AppData\Local\Temp\3\mo0gcrvy.cmdline","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\pat.risus\AppData\Local\Temp\3\mo0gcrvy.cmdline""",{B59E2A9A-5070-6211-DA03-000000001202},C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,23ee3d381cfe3b9f6229483e2ce2f9e1,93cf877f5627e55ec076a656e935042fac39950e,4240a12e0b246c9d69af1f697488fe7da1b497df20f4a6f95135b4d5fe180a57,csc.exe,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-506A-6211-AB03-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,7888,Microsoft Corporation,Visual C# Command Line Compiler,4.8.3761.0 built by: NET48REL1,ee1e569ad02aa1f7aeca80ac0601d80d,csc.exe,Microsoft® .NET Framework,8820,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:17:54.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:17:54.120Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\cvtres.exe
/NOLOGO
/READONLY
/MACHINE:IX86
/OUT:C:\Users\PAT~1.RIS\AppData\Local\Temp\3\RES30B2.tmp
c:\Users\pat.risus\AppData\Local\Temp\3\CSCC4CBDBD750A746E0A0B2824094EB1139.TMP","C:\Windows\Microsoft.NET\Framework64\v4.0.30319\cvtres.exe /NOLOGO /READONLY /MACHINE:IX86 ""/OUT:C:\Users\PAT~1.RIS\AppData\Local\Temp\3\RES30B2.tmp"" ""c:\Users\pat.risus\AppData\Local\Temp\3\CSCC4CBDBD750A746E0A0B2824094EB1139.TMP""",{B59E2A9A-5071-6211-DC03-000000001202},C:\Windows\Microsoft.NET\Framework64\v4.0.30319\cvtres.exe,c877cbb966ea5939aa2a17b6a5160950,2a3249732f5aa4588a4a9895ffe217355041d663,1fe531eac592b480aa4bd16052b909c3431434f17e7ae163d248355558ce43a6,cvtres.exe,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe
/noconfig
/fullpaths
@C:\Users\pat.risus\AppData\Local\Temp\3\mo0gcrvy.cmdline","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\pat.risus\AppData\Local\Temp\3\mo0gcrvy.cmdline""",{B59E2A9A-5070-6211-DA03-000000001202},C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,csc.exe,8820,Microsoft Corporation,Microsoft® Resource File To COFF Object Conversion Utility,14.10.25028.0 built by: VCTOOLSD15RTM,55d76ade7ffea0f41ff2b55505c2b362,CVTRES.EXE,Microsoft® .NET Framework,8172,,C:\Users\pat.risus\,"technique_id=T1218,technique_name=Signed Binary Proxy Execution",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:17:54.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:17:54.120Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe
/noconfig
/fullpaths
@C:\Users\pat.risus\AppData\Local\Temp\3\ujoye1lg.cmdline","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\pat.risus\AppData\Local\Temp\3\ujoye1lg.cmdline""",{B59E2A9A-5071-6211-DB03-000000001202},C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,23ee3d381cfe3b9f6229483e2ce2f9e1,93cf877f5627e55ec076a656e935042fac39950e,4240a12e0b246c9d69af1f697488fe7da1b497df20f4a6f95135b4d5fe180a57,csc.exe,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-506B-6211-AF03-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,7816,Microsoft Corporation,Visual C# Command Line Compiler,4.8.3761.0 built by: NET48REL1,ee1e569ad02aa1f7aeca80ac0601d80d,csc.exe,Microsoft® .NET Framework,8060,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:17:54.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:17:54.118Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-5070-6211-D803-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,097ce5761c89434367598b34fe32893b,044a0cf1f6bc478a7172bf207eef1e201a18ba02,ba4038fd20e474c047be8aad5bfacdb1bfc1ddbe12f803f473b7918d8d819436,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",{B59E2A9A-4F1B-6211-8A01-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,6784,Microsoft Corporation,Windows PowerShell,10.0.14393.206 (rs1_release.160915-0644),caee994f79d85e47c06e5fa9cdeae453,PowerShell.EXE,Microsoft® Windows® Operating System,6040,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:17:54.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:17:54.115Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-5070-6211-D603-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,097ce5761c89434367598b34fe32893b,044a0cf1f6bc478a7172bf207eef1e201a18ba02,ba4038fd20e474c047be8aad5bfacdb1bfc1ddbe12f803f473b7918d8d819436,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",{B59E2A9A-4F1B-6211-8A01-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,6784,Microsoft Corporation,Windows PowerShell,10.0.14393.206 (rs1_release.160915-0644),caee994f79d85e47c06e5fa9cdeae453,PowerShell.EXE,Microsoft® Windows® Operating System,5704,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:17:53.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:17:52.719Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-506F-6211-D203-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,097ce5761c89434367598b34fe32893b,044a0cf1f6bc478a7172bf207eef1e201a18ba02,ba4038fd20e474c047be8aad5bfacdb1bfc1ddbe12f803f473b7918d8d819436,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",{B59E2A9A-4F1B-6211-8A01-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,6784,Microsoft Corporation,Windows PowerShell,10.0.14393.206 (rs1_release.160915-0644),caee994f79d85e47c06e5fa9cdeae453,PowerShell.EXE,Microsoft® Windows® Operating System,7292,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:17:53.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:17:52.504Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe
/noconfig
/fullpaths
@C:\Users\pat.risus\AppData\Local\Temp\3\ptzyqz2n.cmdline","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\pat.risus\AppData\Local\Temp\3\ptzyqz2n.cmdline""",{B59E2A9A-506E-6211-CC03-000000001202},C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,23ee3d381cfe3b9f6229483e2ce2f9e1,93cf877f5627e55ec076a656e935042fac39950e,4240a12e0b246c9d69af1f697488fe7da1b497df20f4a6f95135b4d5fe180a57,csc.exe,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-5069-6211-9F03-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,5428,Microsoft Corporation,Visual C# Command Line Compiler,4.8.3761.0 built by: NET48REL1,ee1e569ad02aa1f7aeca80ac0601d80d,csc.exe,Microsoft® .NET Framework,3068,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:17:53.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:17:52.501Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-506E-6211-C603-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,097ce5761c89434367598b34fe32893b,044a0cf1f6bc478a7172bf207eef1e201a18ba02,ba4038fd20e474c047be8aad5bfacdb1bfc1ddbe12f803f473b7918d8d819436,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",{B59E2A9A-4F1B-6211-8A01-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,6784,Microsoft Corporation,Windows PowerShell,10.0.14393.206 (rs1_release.160915-0644),caee994f79d85e47c06e5fa9cdeae453,PowerShell.EXE,Microsoft® Windows® Operating System,7928,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:17:53.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:17:52.721Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe
/noconfig
/fullpaths
@C:\Users\pat.risus\AppData\Local\Temp\3\k3vtluah.cmdline","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\pat.risus\AppData\Local\Temp\3\k3vtluah.cmdline""",{B59E2A9A-506F-6211-D403-000000001202},C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,23ee3d381cfe3b9f6229483e2ce2f9e1,93cf877f5627e55ec076a656e935042fac39950e,4240a12e0b246c9d69af1f697488fe7da1b497df20f4a6f95135b4d5fe180a57,csc.exe,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-506A-6211-A903-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,7864,Microsoft Corporation,Visual C# Command Line Compiler,4.8.3761.0 built by: NET48REL1,ee1e569ad02aa1f7aeca80ac0601d80d,csc.exe,Microsoft® .NET Framework,6636,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:17:53.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:17:52.718Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe
/noconfig
/fullpaths
@C:\Users\pat.risus\AppData\Local\Temp\3\32axd1wn.cmdline","""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\pat.risus\AppData\Local\Temp\3\32axd1wn.cmdline""",{B59E2A9A-506F-6211-D003-000000001202},C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,23ee3d381cfe3b9f6229483e2ce2f9e1,93cf877f5627e55ec076a656e935042fac39950e,4240a12e0b246c9d69af1f697488fe7da1b497df20f4a6f95135b4d5fe180a57,csc.exe,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-5069-6211-A503-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,8072,Microsoft Corporation,Visual C# Command Line Compiler,4.8.3761.0 built by: NET48REL1,ee1e569ad02aa1f7aeca80ac0601d80d,csc.exe,Microsoft® .NET Framework,6808,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
2022-02-19T20:17:53.000+0000,Process Create (rule: ProcessCreate),process,1,2022-02-19T20:17:52.503Z,Microsoft-Windows-Sysmon,127.0.0.1:8088,x86_64,rdp01,rdp01.magnumtempus.financial,sysmon,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
-Version
5.1
-s
-NoLogo
-NoProfile","""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -Version 5.1 -s -NoLogo -NoProfile",{B59E2A9A-506E-6211-CA03-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,097ce5761c89434367598b34fe32893b,044a0cf1f6bc478a7172bf207eef1e201a18ba02,ba4038fd20e474c047be8aad5bfacdb1bfc1ddbe12f803f473b7918d8d819436,powershell.exe,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",{B59E2A9A-4F1B-6211-8A01-000000001202},C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,powershell.exe,6784,Microsoft Corporation,Windows PowerShell,10.0.14393.206 (rs1_release.160915-0644),caee994f79d85e47c06e5fa9cdeae453,PowerShell.EXE,Microsoft® Windows® Operating System,7324,,C:\Users\pat.risus\,"technique_id=T1086,technique_name=PowerShell",MAGNUMTEMPUS,S-1-5-18,pat.risus,0x6082d1
